u,g,r,i,z,class
23.45018,22.79993,21.312720000000002,20.25461,20.08541,M
17.57464,16.54399,16.36337,16.30836,16.32852,F
17.65895,16.56621,16.38349,16.34331,16.34163,F
24.38565,23.729129999999998,21.42614,19.99183,19.44528,M
17.99063,17.1016,16.79768,16.67993,16.61101,A
26.65581,24.116889999999998,21.51587,20.09303,19.44424,M
23.60096,22.82255,20.88521,18.59692,17.39171,M
19.58586,18.45499,18.2625,18.241670000000003,18.216520000000003,A
19.7794,18.61586,18.67745,18.785120000000003,18.92974,A
20.012539999999998,18.7352,18.15188,17.9052,17.76813,F
24.770329999999998,22.878629999999998,21.29999,19.01999,17.84741,M
23.845760000000002,23.1125,21.3293,19.4092,18.32997,M
24.96892,21.92604,20.7972,20.36522,20.367079999999998,B
24.60564,23.00939,21.36024,19.21902,18.04317,M
18.18085,16.91445,16.99101,17.06803,17.1129,A
23.750510000000002,22.450670000000002,21.0769,19.20028,18.12582,M
18.83054,17.61542,17.53874,17.55057,17.60202,A
17.155089999999998,15.95415,15.693489999999999,15.58487,15.509179999999999,F
23.01833,21.18207,19.684160000000002,18.6386,18.23088,M
19.04405,17.89115,17.46269,17.28565,17.219260000000002,F
24.96668,21.8097,20.27117,19.283839999999998,18.86072,M
23.634829999999997,20.928279999999997,19.40094,18.43119,17.919970000000003,M
18.56987,18.8514,19.29061,19.613129999999998,19.985229999999998,B
23.17912,22.18427,20.51591,18.42868,17.277829999999998,M
24.71022,21.29636,19.691329999999997,17.75369,16.65586,M
19.208270000000002,18.0426,17.65318,17.49994,17.49557,F
17.828689999999998,16.91413,16.6569,16.5634,16.54712,A
19.04285,17.78152,17.785429999999998,17.86927,17.93262,A
17.383779999999998,17.47428,17.82376,18.10941,18.381320000000002,O
23.33296,21.415110000000002,19.57121,18.610429999999997,18.069879999999998,M
19.618389999999998,18.58212,18.29036,18.16395,18.147479999999998,F
24.52073,22.76279,21.33411,19.24359,18.187920000000002,M
18.97411,17.91762,17.62275,17.53324,17.56823,F
20.45886,19.238229999999998,18.77246,18.63889,18.59743,F
20.151889999999998,19.07732,18.61468,18.7102,18.82775,A
19.86042,19.88459,20.18372,20.45665,20.330560000000002,O
21.7431,20.49737,20.09187,19.990389999999998,19.501739999999998,F
18.13375,17.09204,16.7788,16.659129999999998,16.6861,F
18.07564,17.017789999999998,16.67941,16.565820000000002,16.57489,F
23.5586,20.874670000000002,19.3498,18.52506,18.03991,M
19.38196,18.2425,18.03144,17.95243,17.95401,A
19.6232,18.52733,18.45169,18.438589999999998,18.51625,A
18.86746,17.768279999999997,17.40033,17.258110000000002,17.219160000000002,F
16.609460000000002,15.3283,15.250960000000001,15.265279999999999,15.341,A
25.39793,23.08486,22.02086,20.04719,18.64851,M
19.57076,18.29401,17.81849,17.6457,17.64232,F
16.890639999999998,15.964189999999999,15.70964,15.629179999999998,15.62367,A
23.52374,24.19298,22.20735,20.22721,20.39087,M
21.53987,20.00245,19.698520000000002,19.332060000000002,19.31243,F
20.572039999999998,19.47546,19.32306,18.964779999999998,18.879820000000002,F
16.5156,15.3584,15.273370000000002,15.28819,15.356689999999999,A
22.05902,19.605829999999997,18.232870000000002,16.85847,16.08026,M
18.64544,17.74265,17.45486,17.3342,17.28262,F
16.884539999999998,15.910029999999999,15.675920000000001,15.578660000000001,15.5501,A
22.86479,21.201,19.66227,17.64329,16.4897,M
24.801370000000002,22.27035,20.754070000000002,18.72472,17.60979,M
18.52426,17.32722,17.4524,17.567510000000002,17.63324,A
18.58981,17.35857,16.8568,16.718420000000002,16.60874,F
17.09359,16.01859,15.89892,15.88829,15.939370000000002,A
24.39635,21.80565,20.28696,18.231170000000002,17.13041,M
25.831229999999998,22.51837,20.93068,19.06639,18.0532,M
18.544710000000002,17.57819,17.259520000000002,17.138560000000002,17.1179,F
25.3876,22.62003,21.272489999999998,18.988570000000003,17.865820000000003,M
18.23461,17.24546,17.19899,17.19187,17.19415,A
21.005229999999997,19.75552,19.42389,19.2943,19.227870000000003,F
19.21981,18.070529999999998,17.876739999999998,17.77058,17.75067,A
23.38495,21.146620000000002,19.51061,18.54487,17.983060000000002,M
19.23078,18.376739999999998,18.08413,17.98638,17.939,A
23.59478,21.81877,20.15243,18.287029999999998,17.2541,M
19.97779,20.291520000000002,20.67674,21.05564,21.55807,A
19.04017,17.83886,17.30248,17.135360000000002,17.04701,F
18.10896,16.757929999999998,16.2466,16.06241,15.969520000000001,F
24.88297,23.03195,21.24444,18.71015,17.36326,M
22.96075,21.92203,20.516479999999998,18.6198,17.62871,M
24.102529999999998,24.24851,22.16941,19.795279999999998,18.122510000000002,M
18.59786,17.28208,17.38563,17.49736,17.56101,A
17.66899,16.59453,16.33887,16.26255,16.28293,F
24.9625,22.25133,20.51228,18.61016,17.58701,M
23.64844,23.0774,21.36666,18.85916,17.41711,M
18.92108,17.93382,17.64123,17.49103,17.47175,F
25.854979999999998,22.93518,21.269660000000002,19.4071,18.37221,M
23.46707,22.80735,21.2304,18.927529999999997,17.7608,M
19.04407,18.10183,17.790110000000002,17.68579,17.59856,F
22.5924,21.07193,20.39819,20.08892,19.614060000000002,F
20.258670000000002,18.764879999999998,17.74246,17.08469,16.68148,M
23.78632,22.33417,20.31269,19.147489999999998,18.30346,M
18.33669,17.27365,17.17502,17.189870000000003,17.249370000000003,A
18.07648,17.06581,16.70849,16.5547,16.50314,F
20.5154,19.34956,19.244139999999998,19.22489,19.275170000000003,A
23.48467,21.05005,19.4314,18.217579999999998,17.57152,M
16.689870000000003,15.75102,15.52007,15.42864,15.44475,A
25.44045,22.39344,20.66902,18.48229,17.320710000000002,M
19.47612,18.51401,18.10981,17.934179999999998,17.92932,F
24.40431,22.834979999999998,21.253020000000003,19.387079999999997,18.37191,M
19.4685,18.59485,18.24256,18.07002,18.03637,F
22.8874,20.68616,18.9697,17.7094,17.03244,M
22.79286,20.29184,19.07911,17.70619,16.938679999999998,M
25.01567,20.93479,19.27628,17.38511,16.36688,M
19.21094,18.17661,17.75319,17.60933,17.53707,F
23.98422,22.74097,21.12823,19.08611,17.9728,M
17.8742,16.887439999999998,16.56381,16.43489,16.40314,F
22.92387,21.17436,19.5904,17.49929,16.3532,M
19.53043,18.5435,18.18346,18.03691,17.99607,F
24.62041,20.934379999999997,19.31789,18.23023,17.62092,M
19.17109,18.171870000000002,17.87264,17.75795,17.69739,F
25.22,22.142889999999998,20.594910000000002,18.48753,17.36816,M
18.555320000000002,17.28793,16.81573,16.657970000000002,16.58885,F
19.76374,19.84796,20.114320000000003,20.35804,20.320610000000002,O
24.05077,23.07196,21.81206,19.484920000000002,18.27086,M
24.14113,23.73524,21.64074,19.31119,18.09245,M
19.25248,18.20421,17.859460000000002,17.7263,17.6895,F
19.83067,18.3861,17.84539,18.45564,17.5559,F
23.23665,20.98132,19.55,18.450860000000002,18.386670000000002,M
21.5023,18.96886,17.5619,16.60801,18.27259,M
20.32185,19.08059,18.97655,18.97353,18.96554,F
25.65811,24.09495,21.530929999999998,20.05002,19.4636,M
17.56063,16.590120000000002,16.28846,16.17184,16.11412,A
17.65125,16.389029999999998,16.29366,16.30829,16.36755,A
22.528170000000003,19.63628,18.2729,17.55718,17.32694,M
18.72615,17.76345,17.47211,17.36674,17.34974,F
22.917270000000002,21.39095,19.61945,18.83094,18.17409,M
19.109170000000002,17.90217,17.43884,17.25925,17.22423,F
24.6822,22.55571,20.84611,20.10918,20.1424,M
23.90594,22.33847,20.95591,19.58309,19.579829999999998,M
18.176560000000002,17.20908,16.8756,16.74994,16.7153,F
23.96109,23.17353,22.00925,20.35825,19.99766,M
17.40981,16.44151,16.09464,15.958479999999998,15.90536,F
25.420920000000002,23.874129999999997,21.50832,19.92654,19.3551,M
17.12356,16.168129999999998,15.8769,15.754779999999998,15.735710000000001,F
21.02916,19.55576,18.955389999999998,18.82532,18.51572,F
18.56084,18.88579,19.32471,19.65984,19.75031,B
18.21024,17.22145,16.91292,16.78641,16.760579999999997,F
18.882260000000002,17.90183,17.54844,17.42205,17.4114,F
17.79234,16.914839999999998,16.616120000000002,16.52512,16.48252,A
19.4618,18.615560000000002,18.303829999999998,18.18679,18.13224,F
18.11883,17.202,16.92965,16.839570000000002,16.832829999999998,A
26.05398,21.80442,20.513679999999997,19.335079999999998,18.75863,M
17.018720000000002,16.11161,15.860679999999999,15.746720000000002,15.727279999999999,A
24.24275,21.20254,19.85575,19.16336,18.710739999999998,M
23.2023,21.45286,20.083560000000002,19.51258,19.19556,M
18.556079999999998,17.31025,16.83742,16.66491,16.58942,F
17.94144,16.692870000000003,16.24185,16.0822,16.01776,F
19.85963,18.78491,18.23718,18.00216,17.86136,F
19.831020000000002,18.31054,17.74025,17.57212,17.41553,F
18.18678,17.027479999999997,16.68143,16.55278,16.507939999999998,F
19.58535,18.65608,18.281270000000003,18.12584,18.08343,F
18.13755,16.50903,15.888929999999998,15.6772,15.550379999999999,F
23.55408,21.214270000000003,19.59159,18.61594,18.07271,M
25.29375,21.96333,20.47876,19.23647,18.57476,M
18.362389999999998,16.74513,16.10227,15.858239999999999,15.6939,F
20.31513,18.82422,18.24065,18.0304,17.9006,F
17.48808,16.059839999999998,15.54241,15.37925,15.317910000000001,F
18.508010000000002,16.95198,16.31276,16.049529999999997,15.90785,F
19.54622,18.12689,17.61629,17.453979999999998,17.32704,F
22.851110000000002,20.65656,19.27044,18.60911,18.26361,M
24.90077,21.45938,19.84702,17.94663,16.920579999999998,M
24.26386,22.6756,21.03725,19.11505,18.046960000000002,M
24.72139,21.732670000000002,20.17651,18.34088,17.27182,M
18.24745,17.3769,17.0547,16.93882,16.90502,F
17.666420000000002,16.7528,16.44901,16.35513,16.33737,F
23.145210000000002,21.57842,19.90469,17.129089999999998,15.48295,M
26.10006,22.49814,21.29485,19.219179999999998,18.02486,M
17.59331,16.642020000000002,16.3771,16.270789999999998,16.25038,F
18.757720000000003,18.39114,18.73631,18.968870000000003,19.18194,A
17.050079999999998,15.85965,15.56455,15.505429999999999,15.505379999999999,F
24.51791,23.27721,21.59584,19.131420000000002,17.62102,M
25.471220000000002,21.76168,20.79251,19.18908,18.32603,M
18.963639999999998,18.070729999999998,17.76582,17.670479999999998,17.65418,F
24.680870000000002,23.14895,22.10481,19.16058,17.48302,M
18.01161,16.95678,16.78862,16.72887,16.75676,A
19.62805,18.42215,18.412860000000002,18.47305,18.46186,A
16.71901,15.6227,15.37785,15.28545,15.300239999999999,F
18.33877,17.07975,17.09679,17.14891,17.15527,A
17.827939999999998,16.61654,16.16058,15.98528,15.9226,F
18.916629999999998,17.80005,17.73934,17.74277,17.788829999999997,A
21.994220000000002,19.2273,17.86084,18.18721,16.75978,M
21.413529999999998,18.716260000000002,17.312920000000002,16.32734,15.78919,M
20.09713,19.019379999999998,19.0377,19.06336,19.15415,A
19.41498,18.17996,18.014470000000003,17.96725,17.97791,A
23.89125,22.34473,20.91565,19.84572,19.377489999999998,M
17.738129999999998,16.48511,16.40397,16.41094,16.43609,A
18.80435,17.834,17.57793,17.45777,17.44729,F
19.40587,18.664,18.22379,17.10529,16.29117,M
18.87044,17.76689,17.94962,18.1204,18.28311,A
19.6137,18.55781,18.48074,18.48564,18.63939,A
18.35183,18.46617,18.78216,19.0376,19.2598,O
16.540329999999997,15.419270000000001,15.3839,15.327,15.32039,A
19.834039999999998,18.814320000000002,18.731939999999998,18.781679999999998,18.8244,A
25.22607,23.727870000000003,22.34453,20.35738,18.886860000000002,M
24.46602,24.46593,22.57191,20.48957,18.83452,M
17.760289999999998,16.58889,16.43169,16.39398,16.407610000000002,A
21.86746,18.950770000000002,17.40391,15.9811,15.165770000000002,M
22.15401,19.1726,17.728279999999998,16.37557,15.63101,M
20.2873,19.13614,19.19207,19.28141,19.37039,A
16.42802,15.175579999999998,15.30331,15.42485,15.47741,A
24.11747,21.271639999999998,19.7456,18.60592,17.93205,M
23.62333,21.69339,20.716829999999998,19.5968,18.81413,M
19.04253,18.02639,17.64566,17.505860000000002,17.46576,F
19.18349,18.1378,18.07235,18.08083,18.1343,A
20.16266,18.96643,18.971729999999997,18.996229999999997,19.08132,A
19.76556,18.59129,18.31689,18.24904,18.19876,A
20.107870000000002,19.189420000000002,19.111079999999998,19.1228,19.14017,A
19.7542,18.53197,18.11882,17.91506,17.93587,F
20.4313,19.411929999999998,18.92064,18.508770000000002,18.18,M
19.049670000000003,17.7667,17.21904,17.03286,16.94161,F
18.522579999999998,17.21311,16.70136,16.52276,16.47482,F
17.97881,16.86188,16.79324,16.81605,16.87779,A
23.29567,22.93378,21.17555,19.119529999999997,18.01182,M
24.721239999999998,23.41181,21.36211,19.30443,18.206,M
18.17043,17.28385,16.99606,16.869970000000002,16.847920000000002,F
24.058329999999998,22.483629999999998,21.01142,18.750239999999998,17.5367,M
17.4175,16.45536,16.16399,16.054470000000002,16.04554,F
25.527160000000002,23.38052,21.39676,19.23,18.04149,M
23.6697,22.415960000000002,20.72329,18.66882,17.40547,M
25.24155,22.73449,21.0496,18.78615,17.47456,M
24.87327,21.50154,20.03973,17.89261,16.729020000000002,M
19.31805,18.100579999999997,17.875339999999998,17.65554,18.2585,F
23.8449,23.08551,21.25431,18.9776,17.74728,M
19.29327,18.79666,17.212120000000002,16.99894,16.89873,F
19.32798,18.09196,17.60011,17.42215,17.37903,F
17.70536,16.73086,16.63629,16.628,16.691689999999998,A
19.88316,18.90168,18.76131,18.72017,18.704060000000002,A
17.35351,16.2599,16.11024,16.08904,16.07725,A
24.59458,21.06344,19.256220000000003,18.18487,17.5786,M
19.251070000000002,18.276429999999998,18.11502,18.08633,18.0737,A
18.90428,17.79053,17.54102,17.48728,17.47082,A
20.136589999999998,19.135360000000002,19.01493,18.944370000000003,19.02309,A
19.41881,18.53826,18.3101,18.20305,18.2011,A
20.277160000000002,19.06203,19.25179,19.41386,19.45339,A
19.80199,18.77384,18.69417,18.70804,18.70413,A
17.173560000000002,16.17429,16.0278,15.995270000000001,16.01914,A
17.01734,16.007070000000002,15.62065,15.42706,15.34505,F
18.96901,17.74839,17.25476,17.03529,16.94264,F
16.88492,15.788860000000001,15.57559,15.54219,15.55054,F
18.57691,18.78444,18.78911,18.18284,17.71529,M
25.14465,22.79305,21.19119,19.18187,18.02243,M
24.23356,22.79071,20.72825,18.529870000000003,17.37661,M
17.35525,16.26744,15.948960000000001,15.839579999999998,15.80464,F
19.07281,19.3715,19.89136,20.15615,20.58527,A
17.549120000000002,14.825,13.485870000000002,13.549660000000001,12.56072,M
25.976,22.72247,21.00682,19.07176,17.98805,M
24.98924,22.91221,21.25684,19.48607,18.32603,M
18.50566,17.39316,17.367060000000002,17.42556,17.47009,A
24.0964,21.54412,20.03231,17.967760000000002,16.837229999999998,M
17.91152,16.81908,16.46259,16.3314,16.29151,F
25.49835,21.508020000000002,20.062379999999997,19.414820000000002,18.94581,M
25.25252,22.58843,20.90067,18.742279999999997,17.54512,M
19.27479,18.19073,17.85878,17.753079999999997,17.65804,F
24.34891,23.1497,21.38405,19.394070000000003,18.306729999999998,M
22.84263,22.823079999999997,21.26231,19.25215,18.0707,M
17.990389999999998,16.8334,16.41355,16.26205,16.19675,F
24.04316,21.16078,19.5001,18.724429999999998,18.31897,M
25.439770000000003,21.88224,20.36456,18.27704,17.161479999999997,M
23.28989,20.582729999999998,19.08063,18.12562,17.58626,M
17.99235,16.57611,16.00917,15.7881,15.700420000000001,F
19.98578,18.461479999999998,17.84982,17.57884,17.48826,F
19.430020000000003,18.06736,17.48901,17.213820000000002,17.175629999999998,F
22.392329999999998,20.45887,18.704829999999998,15.97843,14.4172,M
23.47331,20.64506,19.1949,18.404770000000003,17.97559,M
18.82568,17.51685,16.97822,16.763279999999998,16.666179999999997,F
18.74318,17.77797,17.44545,17.32809,17.3208,F
19.23675,18.227320000000002,18.0457,18.031660000000002,18.07355,A
22.52952,21.93192,21.28724,18.83464,17.55248,M
22.27413,19.80785,18.23752,17.2207,16.67669,M
18.01858,16.78173,16.84978,16.93877,16.9743,A
24.99636,21.47886,19.81416,17.72328,16.53942,M
23.23207,23.06317,21.0215,19.95996,19.58418,M
17.51586,16.55507,16.25677,16.139429999999997,16.09769,F
16.86422,15.84706,15.48657,15.357170000000002,15.318879999999998,F
23.7323,23.403660000000002,21.16354,20.10294,19.48271,M
18.16226,17.16006,16.7927,16.66282,16.61535,F
19.48641,18.552989999999998,18.25064,18.15321,18.122139999999998,A
19.429370000000002,18.47551,18.057000000000002,17.85792,17.77808,F
26.372120000000002,22.13583,20.52824,18.49326,17.42955,M
17.76247,16.72596,16.37943,16.2357,16.19125,F
26.17533,21.90609,20.45402,18.66672,17.67008,M
19.27447,18.12369,18.15641,18.19971,18.313660000000002,A
25.38256,23.314020000000003,21.466260000000002,19.11232,17.87921,M
22.97963,21.927970000000002,20.36409,18.23614,17.14078,M
24.412129999999998,22.94172,21.340670000000003,19.41189,18.39736,M
18.032729999999997,17.0272,16.66014,16.53848,16.5188,F
22.739810000000002,21.90996,20.30623,17.96913,16.574939999999998,M
24.1044,23.17962,21.40617,19.2383,18.01106,M
24.47878,21.78888,20.36608,18.37987,17.31581,M
23.41655,21.0365,19.48003,17.61348,16.51719,M
24.916220000000003,23.01884,21.25449,19.39399,18.334,M
20.22927,19.178520000000002,19.14096,19.18629,19.33152,A
18.34783,17.17907,17.1114,17.11448,17.09279,A
17.89355,16.94231,16.6718,16.573179999999997,16.565620000000003,F
26.608009999999997,22.7731,20.890420000000002,19.07099,18.09897,M
18.9174,17.78831,17.34206,17.154120000000002,17.07312,F
23.60029,23.8305,21.931820000000002,19.320429999999998,17.67534,M
23.77875,23.0866,21.193270000000002,19.127129999999998,18.0306,M
16.68125,15.559989999999999,15.255989999999999,15.18513,15.197070000000002,F
16.35983,15.219779999999998,15.262960000000001,15.35738,15.44904,A
20.54062,19.34638,19.07704,18.98021,18.90681,F
24.27127,22.3674,20.780160000000002,18.94216,17.87665,M
17.83445,16.90662,16.64562,16.53191,16.522270000000002,A
23.21753,20.54924,18.93785,16.997120000000002,15.91895,M
24.719079999999998,22.66498,20.96994,18.93104,17.825110000000002,M
17.215139999999998,16.56229,15.70675,15.58949,15.54664,F
24.29391,22.64646,21.06179,18.84385,17.60218,M
26.4498,23.405260000000002,22.22699,19.45251,17.97232,M
16.99118,15.912320000000001,15.713870000000002,15.67409,15.690179999999998,F
19.06289,17.96286,17.88888,17.87514,17.89488,A
17.591379999999997,16.54028,16.25093,16.15961,16.15241,F
19.619410000000002,18.65622,18.31418,18.19426,18.16776,F
24.4642,21.35268,19.73541,17.30189,15.982999999999999,M
23.500329999999998,21.55094,20.08536,17.97267,16.769000000000002,M
23.84776,22.259,21.020210000000002,19.6288,18.82771,M
22.9551,19.7165,18.30922,17.687839999999998,17.31185,M
19.76859,18.52357,18.03504,17.87208,17.80667,F
25.14176,22.6594,21.15687,20.16125,19.28495,M
16.832420000000003,15.8699,15.58666,15.48436,15.46885,A
18.86905,17.69887,17.35408,17.2295,17.193920000000002,F
20.31474,19.19216,18.91092,18.83089,18.83394,F
24.22608,22.716079999999998,20.98135,19.98621,19.35509,M
22.73891,20.9577,19.63634,18.690939999999998,18.19114,M
17.7296,16.86155,16.57701,16.4711,16.44679,A
17.93305,16.93369,16.60909,16.478479999999998,16.44399,F
18.937260000000002,17.83107,17.78004,17.785079999999997,17.8587,A
18.61874,17.4719,17.01974,16.86056,16.82875,F
24.26759,23.60797,22.01106,20.4776,18.88589,M
19.526120000000002,18.53237,18.17952,18.04691,17.989810000000002,F
17.63242,16.23566,15.79127,15.63146,15.61561,F
18.298029999999997,17.01355,16.594279999999998,16.49373,16.48451,F
18.12053,17.07258,16.80644,16.69765,16.68833,F
25.32769,21.35926,19.741670000000003,18.26439,17.430039999999998,M
19.1189,18.084310000000002,17.77676,17.68049,17.63813,F
17.76809,16.94395,16.6544,16.53898,16.49444,A
18.50851,17.18225,17.047729999999998,17.0247,17.008670000000002,A
20.27647,19.20806,19.100170000000002,19.08341,19.149829999999998,A
21.3497,18.50296,17.00675,16.21483,15.75363,M
17.53373,16.45927,16.09896,15.96009,15.90616,F
18.72578,17.64037,17.463929999999998,17.43974,17.45828,A
17.68169,16.322129999999998,15.820920000000001,15.62495,15.54587,F
20.0267,18.766920000000002,18.78135,18.899639999999998,18.89958,A
23.14761,21.02892,19.4199,17.506970000000003,16.42539,M
24.0078,21.80431,19.978270000000002,19.08684,18.561510000000002,M
17.35259,17.4707,17.85641,18.1581,18.38609,A
24.19311,22.92439,21.45407,18.85418,17.38043,M
23.2218,22.53894,20.96755,19.03096,17.90612,M
20.49716,19.422520000000002,19.27758,19.25471,19.18321,A
17.38433,16.41517,16.14259,16.03997,16.04267,F
24.94601,21.02956,19.31467,17.906779999999998,17.10395,M
18.23178,16.96786,16.48001,16.27618,16.20785,F
18.69709,17.672060000000002,17.26458,17.08569,17.033910000000002,F
24.87576,23.024739999999998,21.33703,19.41774,18.255370000000003,M
23.13926,22.6107,21.11958,19.2594,18.09265,M
19.60245,19.07171,18.925629999999998,18.241329999999998,17.641189999999998,M
17.76861,16.53708,16.4774,16.50348,16.527060000000002,A
20.18574,18.947670000000002,18.96665,19.04855,19.12144,A
18.88628,17.73276,17.56723,17.514039999999998,17.558629999999997,A
18.01155,16.6862,16.66757,16.70074,16.69744,A
24.369510000000002,22.51127,23.07627,20.121470000000002,19.53565,M
18.691679999999998,17.5913,17.42129,17.3945,17.35321,A
17.63935,16.52867,16.13031,15.98071,15.92862,F
20.40915,19.34112,18.99316,18.860889999999998,18.831960000000002,F
23.85879,21.576999999999998,20.17758,19.43254,18.8733,M
23.73946,23.38662,21.90406,19.220979999999997,17.80163,M
18.77449,17.6713,17.567239999999998,17.56806,17.61293,A
23.59804,24.80044,21.57585,19.33274,18.298029999999997,M
22.81834,20.87679,19.17185,17.27489,16.21643,M
20.67341,18.992060000000002,18.436239999999998,18.036260000000002,17.954420000000002,F
20.31781,17.50061,16.05368,15.424520000000001,14.95558,M
17.948539999999998,16.51624,16.01064,15.8352,15.753260000000001,F
19.965310000000002,18.76601,18.22635,18.028979999999997,17.9476,F
19.31258,18.331139999999998,17.94235,17.78099,17.73516,F
24.09243,23.0836,21.520220000000002,20.21845,19.54293,M
18.87751,18.92755,19.17416,19.41207,19.57359,O
19.051029999999997,17.90823,17.49869,17.326420000000002,17.28209,F
20.16621,18.809160000000002,18.233929999999997,17.99248,17.81645,F
24.54218,21.5439,19.92926,18.519920000000003,17.74622,M
23.3532,21.09392,19.6169,18.34056,17.65406,M
23.45486,22.18456,20.4723,19.81606,19.58235,M
19.22056,17.78964,17.224529999999998,17.0082,16.903029999999998,F
19.91272,18.38784,17.720229999999997,17.47317,17.32891,F
22.97454,20.459789999999998,18.8229,17.61058,16.96013,M
24.303420000000003,20.91759,19.591379999999997,18.94975,18.53714,M
23.61085,21.75254,20.1383,18.96181,18.26284,M
24.0162,22.569329999999997,21.071360000000002,19.09872,18.05542,M
18.23066,17.11651,17.03416,17.0365,17.03509,A
17.44867,16.529329999999998,16.215410000000002,16.08432,16.054289999999998,F
19.81684,18.885920000000002,18.69274,18.589489999999998,18.63106,A
17.75791,16.502010000000002,16.05242,15.867970000000001,15.773320000000002,F
20.022779999999997,19.02645,18.865879999999997,18.81161,18.91939,A
20.044520000000002,18.839779999999998,18.6709,18.5984,18.53152,A
18.88832,17.59455,17.06225,16.85116,16.77336,F
19.205389999999998,18.24311,18.009339999999998,17.90706,17.91481,A
20.12395,18.89114,18.76736,18.76601,18.7487,A
23.116979999999998,21.550829999999998,19.99081,19.20662,18.80671,M
23.38941,21.484270000000002,20.03763,19.68966,18.89697,M
22.83028,21.952170000000002,20.571920000000002,19.8426,19.3604,M
20.16916,19.172079999999998,18.97392,18.9048,18.97358,A
20.4146,19.1965,18.924229999999998,18.86078,18.78144,A
17.174879999999998,15.97577,16.16333,16.31853,16.386689999999998,A
18.90139,17.95951,17.748260000000002,17.65415,17.59069,A
16.81426,15.5194,14.969370000000001,14.70796,14.567179999999999,F
20.30313,19.22015,19.45187,19.67199,19.79948,A
18.962870000000002,18.04177,18.32367,18.50766,18.65639,A
19.02979,18.0895,17.76269,17.62774,17.56006,F
20.71588,19.44163,19.172420000000002,19.06989,19.02498,F
18.19064,17.08911,17.11589,17.1635,17.232789999999998,A
23.48075,21.71,20.126179999999998,18.33704,17.38976,M
19.304370000000002,18.23283,18.07797,18.02242,18.01381,A
19.647660000000002,18.67675,18.55528,18.55363,18.60906,A
20.107310000000002,19.065820000000002,18.99931,19.02854,19.035989999999998,A
18.02892,17.06476,16.734720000000003,16.61642,16.578139999999998,F
19.99289,18.80459,18.63725,18.577270000000002,18.6532,A
19.15452,18.0755,17.96536,17.96392,18.00143,A
18.67951,17.760460000000002,17.55988,17.45676,17.445610000000002,A
20.77146,19.66304,19.92533,20.122,20.21493,A
20.38728,19.066760000000002,19.113570000000003,19.19592,19.352729999999998,A
20.24592,18.98435,18.78818,18.707539999999998,18.70875,A
18.640620000000002,17.33245,16.85364,16.6646,16.584239999999998,F
18.64607,17.78714,17.52763,17.43009,17.42604,A
24.78128,21.92154,21.46228,19.077820000000003,17.847260000000002,M
18.54916,17.28813,17.124370000000003,17.11372,17.13738,A
19.60869,18.24652,17.69535,17.49707,17.40217,F
20.66019,19.43451,19.28562,19.24941,19.420579999999998,A
24.199939999999998,22.08654,20.058310000000002,18.65034,17.84636,M
20.35902,19.081129999999998,19.14141,19.21061,19.17887,A
20.44843,19.04557,18.56104,18.4073,18.31997,F
20.14878,18.903389999999998,18.889960000000002,18.79355,18.79345,A
18.82505,17.6112,17.76906,17.90757,17.97194,A
19.18259,18.24235,17.91157,17.79151,17.72798,F
20.58677,19.166,18.479789999999998,18.27831,18.115129999999997,F
18.70145,18.097379999999998,17.426,16.3004,15.46429,M
17.2629,16.18734,15.83027,15.7125,15.67542,F
19.025570000000002,17.80434,17.36499,17.18829,17.15192,F
17.71538,16.72717,16.38201,16.25587,16.21617,F
19.42409,18.57166,18.22541,18.08541,18.05055,F
19.03807,17.88684,17.427970000000002,17.24746,17.16449,F
18.80098,17.76834,17.47888,17.38234,17.35365,F
23.54703,20.96094,19.20797,18.48855,18.00699,M
19.36136,18.45832,18.12397,18.00649,17.97297,F
21.34829,17.65559,16.188010000000002,15.19775,14.63519,M
23.64382,22.83577,21.23201,19.32368,18.25535,M
17.96901,16.877010000000002,16.80885,16.84804,16.86755,A
18.78041,17.773870000000002,17.4519,17.331310000000002,17.27514,F
17.25245,16.33245,15.997229999999998,15.876579999999999,15.823139999999999,F
16.879920000000002,15.910470000000002,15.590079999999999,15.483310000000001,15.450920000000002,F
19.540770000000002,18.51526,18.17482,18.06815,17.98085,F
19.491239999999998,18.51515,18.13693,18.00737,17.99718,F
18.78139,17.8506,17.542379999999998,17.422420000000002,17.39171,F
20.69787,19.6162,19.44378,19.37744,19.36194,A
26.10961,22.67851,21.13116,19.30987,18.22254,M
19.27198,18.26711,17.91648,17.76859,17.73225,F
24.11401,21.80878,19.9986,19.18306,18.7359,M
17.34098,16.3783,16.05954,15.947370000000001,15.89417,F
18.48307,17.42688,17.06253,16.91995,16.894000000000002,F
20.72054,19.56002,19.31672,19.200029999999998,19.11797,A
20.640629999999998,19.45801,19.1942,19.07046,19.08426,F
15.79447,14.760539999999999,14.38509,14.229429999999999,14.196370000000002,F
23.300539999999998,23.091720000000002,21.33456,19.28351,18.0585,M
23.77306,22.25,20.6431,18.65568,17.615479999999998,M
20.66651,19.408360000000002,19.43649,19.50664,19.51751,A
24.12311,21.58033,20.00845,17.9896,16.8584,M
24.09757,22.6719,21.17375,19.24204,18.16339,M
19.260270000000002,18.37868,18.07571,17.93375,17.860570000000003,F
19.05579,17.86191,17.83776,17.85645,17.87021,A
18.89266,17.94267,17.6396,17.49907,17.46519,F
